yyyy-mm-dd, hh:mm:ss.ss, lat, lon, depth, ML, Nsta, RMS, intensity, induced, locality
2023-08-06, 15:33:54.9, 51.814, -3.554, 7.7, 1.4, 10, .40, , , YSTRADFELLTE,POWYS
2023-08-08, 01:19:37.3, 56.586, -5.647, 7.9, 0.6, 4, .10, , , MORVERN,HIGHLAND
2023-08-09, 09:51:08.8, 56.502, -5.425, 6.8, 0.6, 5, .40, , , BENDERLOCH,ARGYLL/BUTE
2023-08-10, 06:02:14.9, 54.042, -3.284, 15.9, 0.4, 5, .20, , , IRISH SEA
2023-08-11, 11:25:07.1, 51.039, -2.830, 8.1, 1.8, 8, .10, , , LANGPORT,SOMERSET
2023-08-15, 08:46:53.5, 55.864, -6.212, 5.0, 1.2, 7, .40, , , ISLAY,ARGYLL & BUTE
2023-08-16, 01:52:47.8, 56.522, -6.277, 2.6, 1.0, 7, .40, , , MULL,ARGYLL & BUTE
2023-08-19, 22:40:40.9, 51.725, -3.828, 7.5, 2.3, 14, .40, , , PONTERDAWE,NPT
2023-08-20, 18:10:08.4, 51.729, -3.831, 7.2, 1.9, 14, .40, , , PONTERDAWE,NPT
2023-08-21, 09:05:02.7, 54.325, -2.360, 2.6, 1.3, 7, .20, , , GARSDALE,CUMBRIA
2023-08-24, 06:10:14.9, 56.424, -5.984, 9.2, 1.6, 12, .30, , , MULL,ARGYLL & BUTE
2023-08-24, 18:56:21.2, 51.872, -4.421, 6.0, 1.3, 10, .30, , , MERTHYR,CARMARTHENSHIRE
2023-08-29, 01:55:41.1, 52.255, -2.860, 4.7, 0.7, 10, .20, , , SHOBDON,HEREFORDSHIRE
2023-08-29, 14:26:39.0, 52.620, -1.883, 7.7, 0.7, 5, .50, , , LITTLE ASTON,STAFFS
2023-08-31, 03:30:41.0, 56.658, -6.243, 7.6, 1.0, 10, .40, , , MULL,ARGYLL & BUTE
2023-09-03, 11:01:03.4, 57.353, -5.853, 4.7, 1.3, 7, .40, , , CROWLIN ISLES,HIGHLAND
2023-09-07, 19:49:49.3, 62.328, 4.805, 10.2, 3.9, 24, .50, 4 , , NORWEGIAN SEA
2023-09-08, 20:29:36.2, 55.115, -3.662, 2.6, 0.7, 11, .40, , , DUMFRIES,D & G
2023-09-08, 23:51:21.6, 55.227, -5.351, 7.6, 0.5, 8, .40, , , FIRTH OF CLYDE
2023-09-09, 01:01:17.3, 55.204, -5.335, 7.6, 0.5, 6, .50, , , FIRTH OF CLYDE
2023-09-09, 01:41:22.3, 55.227, -5.352, 7.9, 0.4, 7, .30, , , FIRTH OF CLYDE
2023-09-09, 02:03:46.5, 55.214, -5.360, 7.6, 0.6, 7, .40, , , FIRTH OF CLYDE
2023-09-09, 05:58:43.0, 55.396, -5.250, 7.6, 1.2, 9, .30, , , ARRAN,NORTH AYRSHIRE
2023-09-09, 13:28:59.8, 52.105, -2.730, 13.9, 2.4, 13, .20, , , HEREFORD,HEREFORDSHIRE
2023-09-10, 02:46:38.4, 54.308, -3.240, 2.5, 1.2, 14, .40, , , ULPHA ,CUMBRIA
2023-09-10, 18:20:44.7, 55.231, -5.355, 8.2, 0.5, 7, .30, , , FIRTH OF CLYDE
2023-09-11, 03:45:44.7, 55.225, -5.368, 8.3, 1.3, 9, .30, , , FIRTH OF CLYDE
2023-09-11, 04:24:35.4, 55.225, -5.361, 8.3, 0.5, 7, .30, , , FIRTH OF CLYDE
2023-09-11, 05:21:02.8, 55.590, -5.908, 7.6, 2.5, 26, .40, 3 , , GIGHA,ARGYLL & BUTE
2023-09-14, 08:07:45.8, 53.443, -3.221, 16.1, 2.2, 16, .20, , , IRISH SEA
2023-09-22, 19:55:58.0, 56.129, -5.258, 15.8, 1.7, 10, .30, , , CRARAE,ARGYLL & BUTE
2023-09-23, 00:46:30.0, 55.252, -3.528, 2.6, 0.5, 9, .40, , , ST ANN'S,D & G
2023-09-26, 02:57:55.5, 57.624, -5.724, 2.6, 1.8, 9, .40, , , DIABAIG,HIGHLAND
2023-09-27, 11:22:00.1, 50.508, -5.664, 7.6, 0.8, 4, .30, , , CELTIC SEA
2023-09-30, 16:47:10.5, 53.007, -5.392, 11.3, 0.8, 5, .30, , , IRISH SEA
2023-10-03, 05:19:18.0, 56.024, -5.135, 2.6, 0.8, 5, .20, , , CRAIGENDIVE,ARGYLL/BUTE
2023-10-04, 12:41:28.4, 54.199, -4.271, 2.6, 1.3, 7, .30, , , IRISH SEA
2023-10-06, 23:06:43.5, 57.896, -5.285, 2.8, 1.5, 10, .30, , , BADRALLACH,HIGHLAND
2023-10-07, 19:22:28.6, 56.126, -6.136, 10.4, 2.1, 21, .30, 3 , , COLONSAY,ARGYLL & BUTE
2023-10-09, 03:41:03.3, 52.851, -1.318, 14.0, 1.1, 10, .30, , , HEMINGTON,LEICS
2023-10-10, 02:00:00.6, 53.979, -3.040, 11.5, 0.8, 10, .30, , , MORECAMBE BAY
2023-10-14, 12:15:17.2, 56.583, -5.708, 8.0, 0.9, 4, .40, , , MORVERN,HIGHLAND
2023-10-15, 11:43:31.8, 52.727, -2.458, 4.9, 0.7, 8, .20, , , TELFORD,SHROPSHIRE
2023-10-20, 02:17:43.4, 54.177, -3.178, 6.3, 0.6, 9, .20, , , MARTON,CUMBRIA
2023-10-24, 00:14:43.7, 54.058, -3.478, 3.0, 0.4, 7, .20, , , IRISH SEA
2023-10-25, 20:16:02.6, 56.779, -5.003, 7.6, 0.6, 7, .30, , , ACHRIABHACH,HIGHLAND
2023-10-29, 23:17:46.7, 53.311, -4.515, 11.9, 1.4, 11, .30, 3 , , LLANFIGAEL,ANGLESEY
2023-10-30, 07:55:37.4, 52.459, -2.766, 16.2, 1.1, 8, .30, , , SEIFTON,SHROPSHIRE
2023-10-30, 22:24:08.7, 56.388, -5.636, 2.6, 0.8, 5, .20, , , MULL,ARGYLL & BUTE
2023-10-31, 05:26:46.4, 52.056, -0.705, 7.9, 1.1, 8, .20, , , MILTON KEYNES,BUCKS
2023-11-02, 01:00:22.4, 54.840, -1.681, 13.1, 1.3, 7, .20, , , QUAKING HOUSES,DURHAM
2023-11-02, 07:27:43.2, 51.365, -2.396, 2.6, 1.5, 8, .40, , , BATH,SOMERSET
2023-11-06, 18:04:13.8, 53.230, -2.503, 7.6, 1.1, 13, .20, , , DAVENHAM,CHESHIRE
2023-11-08, 17:08:30.5, 56.216, -4.839, 4.9, 1.0, 6, .50, , , ARROCHAR,ARGYLL & BUTE
2023-11-10, 12:17:51.9, 52.698, -1.225, 12.0, 1.0, 5, .30, , , NEWTOWN LINFORD,LEICS
2023-11-13, 19:11:23.4, 50.838, -3.253, 3.6, 1.4, 5, .20, , , DUNKESWELL,DEVON
2023-11-15, 17:43:09.1, 53.891, -1.014, 12.6, 0.6, 7, .20, , , DEIGHTON,N YORKSHIRE
2023-11-15, 19:53:15.2, 57.117, -4.852, 2.6, 0.9, 8, .40, , , INVERGARRY,HIGHLAND
2023-11-17, 05:35:04.0, 52.204, -3.746, 11.9, 0.5, 8, .20, , , ABERGWESYN,POWYS
2023-11-17, 22:33:00.0, 53.731, -3.872, 2.6, 1.3, 12, .30, , , IRISH SEA
2023-11-18, 03:21:15.1, 60.309, 1.613, 14.5, 2.6, 15, .40, , , NORTHERN NORTH SEA
2023-11-18, 23:14:09.1, 57.630, -5.652, 2.6, 1.9, 12, .40, , , DIABAIG,HIGHLAND
2023-11-19, 00:50:47.0, 49.972, -5.359, 13.4, 2.7, 10, .20, 4 , , MOUNT'S BAY,CORNWALL
2023-11-20, 19:53:47.8, 51.284, -0.725, 5.0, 1.3, 11, .30, , , FARNBOROUGH,HAMPSHIRE
2023-11-21, 05:36:44.2, 56.604, -5.674, 7.1, 1.1, 7, .40, , , MORVERN,HIGHLAND
2023-11-21, 13:30:15.3, 54.563, -2.782, 11.4, 0.3, 7, .20, , , BUTTERWICK,CUMBRIA
2023-11-26, 17:54:12.8, 56.590, -5.652, 9.7, 0.6, 5, .30, , , MORVERN,HIGHLAND
2023-11-26, 19:36:16.7, 56.584, -5.614, 11.6, 0.9, 5, .10, , , MORVERN,HIGHLAND
2023-11-26, 22:23:34.5, 56.589, -5.693, 11.0, 0.6, 5, .20, , , MORVERN,HIGHLAND
2023-11-29, 03:40:18.0, 56.611, -5.732, 10.1, 0.6, 5, .10, , , MORVERN,HIGHLAND
2023-11-29, 09:58:10.6, 51.399, -3.506, 7.7, 1.2, 6, .20, , , ST DONATS,GLAMORGAN
2023-11-29, 11:02:24.5, 61.733, 3.991, 13.0, 3.9, 21, .50, 4 , , NORWEGIAN SEA
2023-11-29, 23:51:10.1, 50.121, -6.414, 29.6, 2.3, 13, .20, 2 , , CELTIC SEA
2023-11-30, 01:25:26.9, 56.594, -5.698, 10.5, 0.6, 5, .20, , , MORVERN,HIGHLAND
2023-11-30, 17:20:34.5, 51.956, 1.668, 8.1, 2.2, 6, .20, , , SOUTHERN NORTH SEA
2023-12-03, 08:01:22.9, 56.601, -5.664, 9.0, 1.1, 7, .40, , , MORVERN,HIGHLAND
2023-12-03, 19:35:47.8, 56.573, -5.618, 10.6, 0.8, 5, .20, , , MORVERN,HIGHLAND
2023-12-08, 14:50:22.8, 56.995, -5.459, 7.5, 0.9, 6, .40, , , LOCH NEVIS,HIGHLAND
2023-12-09, 04:08:56.6, 50.307, -3.782, 2.6, 1.2, 8, .30, , , KINGSBRIDGE,DEVON
2023-12-09, 15:18:19.3, 56.616, -5.591, 7.4, 2.1, 10, .30, 3 , , MORVERN,HIGHLAND
2023-12-09, 18:21:43.4, 56.607, -5.705, 7.6, 0.8, 6, .30, , , MORVERN,HIGHLAND
2023-12-09, 18:57:11.2, 56.150, -4.207, 6.2, 0.8, 9, .30, , , KIPPEN,STIRLING
2023-12-10, 01:45:08.0, 56.601, -5.632, 7.6, 1.2, 7, .30, , , MORVERN,HIGHLAND
2023-12-10, 06:48:00.2, 55.138, -7.564, 4.5, 1.3, 8, .50, 3 , , GLENVAR,CO DONEGAL
2023-12-11, 11:27:36.0, 55.844, -6.287, 7.6, 1.6, 8, .40, , , ISLAY,ARGYLL & BUTE
2023-12-13, 02:07:23.2, 53.630, -3.358, 10.2, 2.7, 38, .40, , , IRISH SEA
2023-12-14, 02:01:59.0, 56.152, -4.204, 6.2, 0.6, 5, .10, , , KIPPEN,STIRLING
2023-12-15, 20:21:30.0, 54.199, -3.584, 2.6, 0.6, 10, .20, , , IRISH SEA
2023-12-15, 22:03:36.6, 56.584, -5.735, 4.5, 1.5, 5, .20, , , MORVERN,HIGHLAND
2023-12-18, 23:26:24.2, 52.786, -2.405, 7.6, 0.6, 6, .20, , , NEWPORT,SHROPSHIRE
2023-12-20, 03:43:09.4, 52.847, -4.702, 19.8, 1.9, 16, .30, 3 , , CAPEL CARMEL,GWYNEDD
2023-12-21, 23:45:35.9, 54.557, -1.314, 17.6, 1.1, 6, .20, , , STOCKTON,CO DURHAM
2023-12-24, 00:07:37.9, 56.608, -6.221, 5.0, 0.9, 5, .40, , , MULL,ARGYLL & BUTE
2023-12-24, 05:16:00.8, 56.300, -5.474, 5.5, 2.0, 8, .20, 3 , , KILMELFORD,ARGYLL/BUTE
2023-12-26, 02:37:43.8, 55.514, -5.930, 7.6, 0.6, 7, .20, , , GIGHA,ARGYLL & BUTE
2023-12-26, 18:13:08.1, 51.864, 2.182, 10.0, 1.5, 5, .30, , , SOUTHERN NORTH SEA
2023-12-26, 20:36:24.0, 52.072, -3.203, 7.6, 1.4, 10, .20, , , LLOWES,POWYS
2023-12-28, 09:20:23.6, 53.448, -0.653, 13.9, 1.4, 7, .20, , , NORTHORPE,LINCOLNSHIRE
2024-01-01, 16:59:33.7, 56.314, -5.437, 2.7, 0.7, 6, .10, , , CORRYLORN,ARGYLL/BUTE
2024-01-02, 17:30:43.5, 53.279, -1.940, 2.6, 2.5, 21, .30, 4 , , BUXTON,DERBYSHIRE
2024-01-05, 02:30:40.4, 56.558, -6.245, 6.8, 0.7, 4, .30, , , MULL,ARGYLL & BUTE
2024-01-05, 06:58:35.5, 52.368, -2.637, 6.0, 0.7, 6, .10, , , KNOWBURY,SHROPSHIRE
2024-01-09, 22:07:09.7, 52.838, -5.028, 8.4, 1.1, 9, .40, , , IRISH SEA
2024-01-10, 18:05:09.9, 53.118, -0.263, 2.6, 1.2, 6, .40, , , MARTIN,LINCOLNSHIRE
2024-01-13, 11:21:46.0, 51.614, -3.329, 12.9, 0.5, 5, .20, , , PONTYPRIDD,RHONDDA CT
2024-01-13, 20:38:49.1, 54.339, -3.058, 2.6, 1.1, 11, .20, , , GRIZEDALE,CUMBRIA
2024-01-16, 05:40:57.5, 61.356, 3.831, 12.7, 3.9, 27, .50, 3 , , NORWEGIAN SEA
2024-01-17, 12:18:32.7, 56.596, -5.687, 9.8, 1.4, 5, .10, , , MORVERN,HIGHLAND
2024-01-17, 20:43:59.8, 56.493, -6.389, 2.6, 1.1, 8, .40, , , MULL,ARGYLL & BUTE
2024-01-18, 13:53:38.8, 50.562, 0.215, 2.6, 2.9, 21, .40, , , ENGLISH CHANNEL
2024-01-23, 13:49:16.2, 55.746, -5.353, 7.6, 1.0, 8, .30, , , SKIPNESS,ARGYLL & BUTE
2024-01-25, 14:06:23.9, 51.835, -4.418, 7.2, 1.2, 10, .30, , , LLANGYNOG,CARMARTH
2024-01-26, 15:05:05.6, 61.567, 2.247, 22.7, 3.2, 16, .30, , , NORWEGIAN SEA
2024-01-27, 13:18:42.4, 55.484, -5.085, 7.6, 1.2, 8, .20, , , ARRAN,NORTH AYRSHIRE
2024-01-28, 00:06:34.8, 50.123, -5.194, 7.9, 1.6, 10, .10, 3 , , CONSTANTINE,CORNWALL
2024-01-28, 00:10:30.1, 50.123, -5.194, 7.9, 0.1, 6, .10, , , CONSTANTINE,CORNWALL
2024-01-28, 00:14:55.9, 50.123, -5.194, 7.9, 0.1, 6, .10, , , CONSTANTINE,CORNWALL
2024-01-28, 00:16:13.7, 50.123, -5.194, 7.9, 1.1, 6, .10, , , CONSTANTINE,CORNWALL
2024-01-28, 00:37:44.6, 50.123, -5.194, 7.9, 1.3, 7, .10, 3 , , CONSTANTINE,CORNWALL
2024-01-28, 00:41:36.4, 50.123, -5.194, 7.9, 0.2, 6, .10, , , CONSTANTINE,CORNWALL
2024-01-28, 01:37:42.4, 50.123, -5.194, 7.9, 0.5, 6, .20, , , CONSTANTINE,CORNWALL
2024-01-28, 02:24:16.6, 53.742, -1.463, 8.9, 1.8, 14, .30, , , ROTHWELL,W YORKSHIRE
2024-01-28, 19:07:38.3, 56.134, -5.967, 2.6, 1.0, 6, .30, , , JURA,ARGYLL & BUTE
2024-01-29, 13:11:25.0, 56.601, -5.648, 7.5, 1.1, 5, .20, , , MORVERN,HIGHLAND
2024-01-29, 14:24:59.0, 56.794, -5.836, 7.6, 2.3, 13, .30, 4 , , MOIDART,HIGHLAND
2024-01-29, 19:29:32.0, 56.604, -6.199, 7.4, 2.4, 12, .40, 4 , , MULL,ARGYLL & BUTE
2024-01-29, 19:30:03.5, 56.600, -6.185, 6.8, 3.3, 25, .40, 5 , , MULL,ARGYLL & BUTE
2024-01-29, 19:33:15.0, 56.599, -6.151, 3.2, 1.9, 8, .40, 3 , , MULL,ARGYLL & BUTE
2024-01-29, 19:34:47.8, 56.591, -6.198, 4.9, 1.4, 6, .40, , , MULL,ARGYLL & BUTE
2024-01-29, 19:35:43.9, 56.600, -6.201, 7.4, 1.2, 6, .40, , , MULL,ARGYLL & BUTE
2024-01-29, 19:38:24.6, 56.580, -6.202, 6.2, 1.0, 4, .20, , , MULL,ARGYLL & BUTE
2024-01-29, 19:41:58.6, 56.579, -6.216, 7.1, 1.1, 4, .30, , , MULL,ARGYLL & BUTE
2024-02-01, 18:34:46.6, 56.616, -5.630, 7.6, 2.8, 17, .30, 3 , , MORVERN,HIGHLAND
2024-02-01, 19:06:45.7, 56.578, -5.603, 6.6, 1.4, 4, .10, , , MORVERN,HIGHLAND
2024-02-01, 21:27:30.2, 54.746, -2.990, 7.6, 0.5, 7, .20, , , CALDBECK,CUMBRIA
2024-02-02, 01:38:12.0, 56.565, -5.575, 7.4, 0.8, 4, .20, , , MORVERN,HIGHLAND
2024-02-02, 04:37:21.4, 56.605, -6.144, 3.6, 1.5, 6, .40, , , MULL,ARGYLL & BUTE
2024-02-02, 08:17:37.4, 54.763, -3.274, 7.7, 1.1, 7, .40, , , ASPATRIA,CUMBRIA
2024-02-03, 23:52:32.7, 55.786, -4.606, 13.3, 0.6, 7, .20, , , BEITH,NORTH AYRSHIRE
2024-02-05, 08:28:05.8, 55.738, -5.816, 11.1, 1.5, 8, .30, , , GIGHA,ARGYLL & BUTE
2024-02-06, 16:19:33.9, 53.354, -2.683, 10.8, 0.9, 9, .20, , , RUNCORN,CHESHIRE
2024-02-08, 00:00:48.2, 53.173, -3.969, 12.2, 1.5, 16, .20, 3 , , BETHESDA,GWYNEDD
2024-02-10, 13:06:28.5, 51.926, -2.849, 18.3, 1.0, 4, .00, , , KENTCHURCH,HEREF
2024-02-10, 23:34:59.3, 50.113, -5.192, 5.4, 0.1, 5, .00, , , CONSTANTINE,CORNWALL
2024-02-12, 05:28:47.0, 52.253, -2.858, 2.6, 0.5, 7, .10, , , SHOBDON,HEREFORDSHIRE
2024-02-13, 11:00:25.7, 57.169, -5.698, 7.6, 0.8, 7, .30, , , SANDAIG,HIGHLAND
2024-02-14, 16:26:19.9, 55.843, -6.202, 2.6, 1.2, 7, .30, , , ISLAY,ARGYLL & BUTE
2024-02-16, 09:00:52.1, 57.109, -5.314, 9.0, 0.8, 7, .50, , , KINLOCH HOURN,HIGHLAND
2024-02-17, 11:35:06.4, 52.491, -2.000, 12.7, 0.6, 5, .30, , , OLDBURY,WEST MIDLANDS
2024-02-18, 06:51:12.8, 51.104, -2.880, 5.7, 2.2, 18, .40, , , MIDDLEZOY,SOMERSET
2024-02-20, 20:44:19.4, 51.216, -3.735, 13.4, 1.0, 8, .20, , , COUNTISBURY,DEVON
2024-02-21, 22:49:56.8, 56.996, -5.452, 7.6, 1.1, 8, .50, , , LOCH NEVIS,HIGHLAND
2024-02-25, 03:23:49.8, 57.578, -5.429, 7.0, 0.5, 5, .30, , , TORRIDON,HIGHLAND
2024-02-25, 20:48:20.3, 57.836, -5.094, 2.5, 1.2, 8, .20, , , LETTERS,HIGHLAND
2024-02-27, 05:56:33.1, 56.592, -5.684, 8.5, 1.5, 6, .10, , , MORVERN,HIGHLAND
2024-02-29, 20:28:47.1, 56.641, -5.711, 7.5, 0.7, 6, .30, , , MORVERN,HIGHLAND
2024-03-02, 06:25:56.4, 52.798, -4.122, 11.3, 0.5, 8, .10, , , LLANBEDR,GWYNEDD
2024-03-03, 12:06:54.2, 52.993, -3.526, 12.2, 0.9, 9, .20, , , LLANGWM,CONWY
2024-03-03, 21:53:42.9, 56.555, -5.925, 7.8, 0.5, 5, .30, , , SOUND OF MULL
2024-03-07, 15:19:31.5, 53.129, -1.627, 2.5, 1.8, 11, .40, 3 , , MATLOCK,DERBYSHIRE
2024-03-09, 01:16:49.3, 51.212, -2.954, 7.8, 0.7, 4, .10, , , HIGHBRIDGE,SOMERSET
2024-03-09, 01:17:29.2, 51.218, -2.970, 7.6, 1.5, 11, .30, , , HIGHBRIDGE,SOMERSET
2024-03-10, 04:29:51.5, 56.368, -5.331, 11.8, 1.0, 4, .10, , , MUSDALE,ARGYLL & BUTE
2024-03-10, 21:36:19.4, 53.180, -2.691, 17.7, 0.9, 9, .20, , , KELSALL,CHESHIRE
2024-03-13, 14:49:48.2, 53.266, 0.095, 17.2, 2.0, 6, .20, , , SWABY,LINCOLNSHIRE
2024-03-16, 14:57:12.8, 54.243, -3.220, 7.2, 0.4, 8, .30, , , KIRKBY,CUMBRIA
2024-03-22, 04:28:30.1, 54.244, -3.246, 10.3, 1.9, 19, .40, 3 , , KIRKBY,CUMBRIA
2024-03-23, 11:47:08.3, 59.690, 1.955, 10.0, 3.2, 13, .50, , , NORTHERN NORTH SEA
2024-03-25, 13:44:54.5, 57.196, -4.867, 2.6, 1.2, 8, .40, , , DALCHREICHART,HIGHLAND
2024-03-26, 18:17:57.1, 55.733, -5.444, 14.3, 0.7, 8, .30, , , EASCAIRT,ARGYLL & BUTE
2024-03-28, 01:47:50.2, 51.811, -4.521, 4.9, 1.0, 8, .10, , , ST CLEARS,CARMARTH
2024-03-29, 05:45:06.6, 54.993, -4.754, 4.0, 0.3, 6, .40, , , NEW LUCE,D & G
2024-04-05, 02:28:45.8, 53.586, -2.695, 9.9, 1.7, 15, .30, , , APPLEY BRIDGE,LANCS
2024-04-05, 07:50:52.7, 57.116, -3.668, 7.4, 0.6, 7, .30, , , GLENMORE,HIGHLAND
2024-04-07, 03:32:14.0, 51.915, -3.142, 12.5, 1.1, 9, .10, , , CWMDU,POWYS
2024-04-10, 04:36:37.0, 54.085, -2.059, 2.6, 1.0, 6, .10, , , KILNSEY,N YORKSHIRE
2024-04-11, 09:02:28.8, 56.341, -5.411, 5.7, 0.9, 6, .10, , , KILMORE,ARGYLL & BUTE
2024-04-13, 04:20:34.2, 52.949, -5.791, 7.5, 0.9, 9, .30, , , IRISH SEA
2024-04-14, 14:04:58.4, 50.122, -5.181, 7.4, 0.2, 6, .10, , , CONSTANTINE,CORNWALL
2024-04-16, 04:35:45.1, 52.388, -3.693, 7.7, 0.5, 6, .20, , , LLANGURIG,POWYS
2024-04-17, 17:43:48.1, 52.802, -2.405, 7.6, 1.5, 12, .40, , , NEWPORT,STAFFORDSHIRE
2024-04-17, 22:38:31.2, 53.955, -0.342, 18.0, 1.2, 8, .20, , , EMMOTLAND,E YORKSHIRE
2024-04-18, 00:15:42.2, 55.773, -5.335, 7.8, 0.7, 7, .30, , , SKIPNESS,ARGYLL & BUTE
2024-04-18, 02:52:08.1, 53.798, 1.809, 11.3, 3.0, 38, .40, , , SOUTHERN NORTH SEA
2024-04-18, 18:36:09.7, 53.504, -1.013, 2.5, 1.4, 6, .20, , , AUCKLEY,S YORKSHIRE
2024-04-19, 01:42:17.2, 52.998, -1.560, 7.8, 2.5, 30, .40, 3 , , BELPER,DERBYSHIRE
2024-04-21, 01:28:26.7, 56.156, -4.788, 10.6, 0.3, 8, .30, , , CRAGGAN,ARGYLL & BUTE
2024-04-21, 05:29:31.6, 51.088, -2.804, 3.7, 0.6, 7, .10, , , LANGPORT,SOMERSET
2024-04-21, 23:57:41.2, 54.202, -4.268, 2.6, 0.6, 9, .30, , , IRISH SEA
2024-04-22, 08:37:37.0, 52.394, -3.694, 7.8, 1.0, 6, .10, , , LLANGURIG,POWYS
2024-04-22, 09:09:38.4, 52.258, -3.919, 4.6, 2.3, 24, .40, 3 , , TREGARON,CEREDIGION
2024-04-23, 18:19:24.9, 56.407, -5.647, 2.6, 0.5, 4, .20, , , MULL,ARGYLL & BUTE
2024-04-24, 00:50:50.4, 50.591, -4.498, 14.8, 1.5, 15, .10, , , ALTARNUN,CORNWALL
2024-04-25, 01:04:53.5, 49.489, -5.382, 13.6, 1.1, 6, .10, , , CELTIC SEA
2024-04-25, 18:56:07.1, 53.676, -2.342, 3.8, 1.2, 9, .10, , , HELMSHORE,LANCASHIRE
2024-04-27, 01:42:12.9, 49.080, -2.016, 6.7, 1.7, 4, .10, 3 , , JERSEY,CHANNEL ISLANDS
2024-04-27, 07:31:14.6, 51.887, -5.073, 8.9, 1.3, 9, .20, , , HAYSCASTLE,PEMBS
2024-04-28, 21:01:47.8, 53.423, -5.764, 11.5, 0.6, 5, .20, , , IRISH SEA
2024-04-29, 07:10:58.8, 52.375, -3.671, 7.5, 1.2, 8, .40, , , LLANGURIG,POWYS
2024-05-01, 18:51:37.8, 53.634, -3.778, 5.9, 0.7, 8, .20, , , IRISH SEA
2024-05-02, 19:48:21.6, 54.867, -7.718, 10.9, 1.0, 3, .20, , , DRUMKEEN,CO DONEGAL
2024-05-03, 20:34:33.3, 51.572, -3.436, 7.6, 0.8, 10, .30, , , TONYREFAIL,RHONDDA CT
2024-05-05, 03:16:28.7, 50.322, -4.781, 7.9, 1.0, 9, .50, , , ST AUSTELL,CORNWALL
2024-05-15, 02:45:17.9, 53.803, 1.811, 15.6, 1.9, 12, .10, , , SOUTHERN NORTH SEA
2024-05-16, 22:15:24.2, 51.349, -4.032, 7.9, 1.7, 21, .30, , , BRISTOL CHANNEL
2024-05-16, 23:39:32.9, 56.044, -9.915, 16.9, 1.6, 10, .30, , , NORTH ATLANTIC OCEAN
2024-05-18, 19:56:30.9, 50.227, -4.782, 16.6, 0.9, 13, .20, , , DODMAN POINT,CORNWALL
2024-05-18, 20:01:28.6, 50.231, -4.792, 16.6, 0.5, 12, .30, , , DODMAN POINT,CORNWALL
2024-05-18, 20:04:19.8, 50.227, -4.782, 16.3, 0.6, 12, .20, , , DODMAN POINT,CORNWALL
2024-05-20, 00:41:21.4, 52.833, -5.557, 7.0, 0.2, 4, .30, , , IRISH SEA
2024-05-20, 05:34:44.5, 56.617, -5.649, 8.1, 1.3, 6, .10, 2 , , MORVERN,HIGHLAND
2024-05-20, 07:43:16.8, 52.579, -2.828, 9.6, 1.5, 6, .20, , , CHURCH STRETTON,SALOP
2024-05-21, 01:34:28.2, 50.594, -4.506, 14.7, 0.1, 11, .20, , , ALTARNUN,CORNWALL
2024-05-21, 04:03:47.2, 57.633, -5.640, 3.7, 0.6, 5, .50, , , DIABAIG,HIGHLAND
2024-05-21, 21:26:30.1, 53.516, -3.755, 4.7, 1.0, 12, .20, , , IRISH SEA
2024-05-24, 03:30:50.6, 53.290, -5.297, 7.0, 0.2, 5, .30, , , IRISH SEA
2024-05-24, 23:13:49.3, 56.025, -3.616, 11.6, 0.3, 9, .20, , , BO'NESS,FALKIRK
2024-05-26, 13:24:08.4, 53.339, -5.314, 7.6, 1.4, 10, .40, , , IRISH SEA
2024-05-30, 05:24:44.6, 54.074, -0.489, 14.0, 1.7, 6, .10, , , LANGTOFT,EAST YORKSHIRE
2024-05-30, 19:28:55.6, 52.195, -2.549, 8.3, 1.2, 6, .20, , , BROMYARD,HEREFORDSHIRE
2024-05-31, 06:52:10.6, 56.176, -3.886, 7.6, 1.3, 12, .40, , , BLAIRLOGIE,STIRLING
2024-06-02, 18:02:12.1, 51.892, -5.128, 4.0, 1.0, 7, .10, , , LLANDELOY,PEMBS
2024-06-02, 22:38:20.0, 49.645, -4.488, 8.9, 1.5, 14, .20, , , ENGLISH CHANNEL
2024-06-04, 21:37:52.2, 49.462, -4.398, 7.0, 1.4, 11, .30, , , ENGLISH CHANNEL
2024-06-07, 01:17:14.7, 54.377, -2.683, 3.4, 0.7, 8, .30, , , KENDAL,CUMBRIA
2024-06-07, 10:51:04.0, 55.825, -5.752, 8.2, 1.2, 6, .20, , , SOUND OF JURA
2024-06-07, 23:49:20.8, 52.378, -3.685, 8.2, 0.6, 6, .20, , , LLANGURIG,POWYS
2024-06-11, 10:31:26.4, 54.517, -2.399, 8.3, 1.2, 11, .30, , , WARCOP,CUMBRIA
2024-06-13, 01:44:36.1, 57.552, -5.175, 4.4, 0.6, 6, .20, , , ACHNASHEEN,HIGHLAND
2024-06-14, 00:36:58.2, 53.053, -2.132, 2.1, 1.1, 9, .20, , , STOKE-ON-TRENT,STAFFS
2024-06-14, 23:54:20.9, 55.994, -6.351, 5.7, 0.8, 4, .20, , , COLONSAY,ARGYLL & BUTE
2024-06-15, 00:04:36.0, 54.737, -3.149, 7.6, 0.3, 9, .20, , , IREBY,CUMBRIA
2024-06-18, 08:38:37.4, 55.652, -5.381, 7.6, 1.3, 10, .20, , , ARRAN,NORTH AYRSHIRE
2024-06-19, 00:48:11.4, 56.692, -6.074, 8.2, 0.7, 6, .30, , , KILCHOAN,HIGHLAND
